city_id,feature0,feature1,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,features,img_url,location,name,url
0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Địa điểm lịch sử, Điểm thu hút khách tham quan & thắng cảnh, Chuyến tham quan, Danh lam & Thắng cảnh",,"Hà Nội 100000, Việt Nam",Mercury Travel,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8380507-Reviews-Mercury_Travel-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Mỹ Đức Hà Nội 10000, Việt Nam",Chùa Thiên Trù (Chùa Ngoài),https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8296290-Reviews-Thien_Tru_Pagoda-Hanoi.html
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Điểm thu hút khách tham quan & thắng cảnh, Danh lam & Thắng cảnh",,"Hang Bac Street, 102 Hà Nội 100000, Việt Nam",Hang Bac Temple,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d5453119-Reviews-Hang_Bac_Temple-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"Đi xe ngắm cảnh, Chuyến tham quan bằng thuyền, Danh lam & Thắng cảnh, Chuyến tham quan, Chuyến tham quan bằng thuyền & thể thao dưới nước, Hoạt động ngoài trời",,"Slot 9. Halong Bay Tourist Pier Hà Nội 100000, Việt Nam",Royal Heritage Cruise,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d4004327-Reviews-Royal_Heritage_Cruise-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"12 Hang Luoc Street Hà Nội 10000, Việt Nam",Al Nour Mosque,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8311465-Reviews-Al_Nour_Mosque-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Đài kỷ niệm & tượng, Danh lam & Thắng cảnh",,"Đường Lê Thái Tổ Hà Nội 10000, Việt Nam",Tượng Đài Vua Lê Thái Tổ,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d8532696-Reviews-Statue_of_King_Le_Thai_To-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,"Địa điểm lịch sử, Danh lam & Thắng cảnh",,"1 Ngõ Bách Thảo, Ngọc Hà, Ba Đình Hà Nội, Việt Nam",Nhà Sàn Bác Hồ,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12198666-Reviews-Ho_Chi_Minh_s_Stilt_House-Hanoi.html
0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"Địa điểm linh thiêng & tôn giáo, Danh lam & Thắng cảnh",,"Dang Thai Mai Hà Nội 100000, Việt Nam",Phu Tay Ho,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d2626564-Reviews-Phu_Tay_Ho-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"Đài kỷ niệm & tượng, Danh lam & Thắng cảnh",,"Hà Nội, Việt Nam",Lenin Statue,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d553968-Reviews-Lenin_Statue-Hanoi.html
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,"Chuyến tham quan sinh thái, Nông trại, Danh lam & Thắng cảnh, Chuyến tham quan, Đồ ăn & Đồ uống, Hoạt động ngoài trời, Lớp học & hội thảo",,"Thôn 4, Song Phương, Hoài Đức Hà Nội, Việt Nam",Farm tour and cook with local family in Hanoi,https://www.tripadvisor.com.vn//Attraction_Review-g293924-d12430947-Reviews-Farm_tour_and_cook_with_local_family_in_Hanoi-Hanoi.html
